****** Levels
 9.89679221E+15      6.    2  'NeII 2Po 1'  0   0.  0
 3.39785385E+15      2.    3  'NeII 2Se 1'  0   0.  0
 3.32616978E+15     12.    3  'NeII 4Pe 1'  0   0.  0
 3.18071051E+15      6.    3  'NeII 2Pe 1'  0   0.  0
 2.51989087E+15     12.    3  'NeII 4Po 1'  0   0.  -105
 2.51805557E+15     10.    3  'NeII 2De 1'  0   0.  -105
 2.42797212E+15     20.    3  'NeII 4Do 1'  0   0.  -105
 2.37355650E+15     10.    3  'NeII 2Do 1'  0   0.  -105
 2.32610167E+15      2.    3  'NeII 2So 1'  0   0.  -105
 2.32145371E+15      4.    3  'NeII 4So 1'  0   0.  -105
 2.28386416E+15      6.    3  'NeII 2Po 2'  0   0.  -105
 1.67882299E+15     14.    4  'NeII 2Fo 1'  0   0.  -105
 1.61991013E+15      6.    4  'NeII 2Po 3'  0   0.  -105
 1.61025773E+15      2.    4  'NeII 2Se 2'  0   0.  -105
 1.59047981E+15     10.    4  'NeII 2Do 2'  0   0.  -105
 1.53378812E+15     20.    4  'NeII 4De 1'  0   0.  -105
 1.50012698E+15     10.    4  'NeII 2De 2'  0   0.  -105
 1.49736706E+15     28.    4  'NeII 4Fe 1'  0   0.  -105
 1.48545779E+15     14.    4  'NeII 2Fe 1'  0   0.  -105
 1.47935518E+15     12.    4  'NeII 4Pe 2'  0   0.  -105
 1.46294626E+15      6.    4  'NeII 2Pe 2'  0   0.  -105
 1.44355998E+15     12.    4  'NeII 4Pe 3'  0   0.  -105
 1.40532605E+15      6.    4  'NeII 2Pe 3'  0   0.  -105
 1.17304308E+15     36.    4  'NeII+4_o 1'  0   0.  -105
 1.12580146E+15     18.    4  'NeII+2_o 2'  0   0.  -105
 8.09086543E+14    192.    5  'NeII+4__ 3'  0   0.  -105
 7.74622585E+14    162.    5  'NeII+2__ 4'  0   0.  -105
 5.19279028E+14    192.    6  'NeII+4__ 5'  0   0.  -105
 5.13286945E+14     96.    6  'NeII+2__ 6'  0   0.  -105
 3.65954836E+14    126.    7  'NeII+2__ 7'  0   0.  -105
 3.60689743E+14    192.    7  'NeII+4__ 8'  0   0.  -105
 2.04775149E+14    996.    9  'NeII+___ 9'  0   0.  -105
****** Continuum transitions
   1  33   1    113      0      0      0   1.552E-18   0.000E+00
 -0.0058  0.0071  0.0200  0.0394  0.1041  0.1364  0.1494  0.1623  0.2981  0.3627
  0.4145  0.4403  1.0942
  0.8973  0.8808  0.8894  0.9238  0.9366  0.9395  0.9135  0.8893  0.7250  0.6334
  0.5424  0.4815 -1.4812
   2  33   1    164      0      0      0   1.615E-20   0.000E+00
 -0.0172 -0.0108 -0.0043  0.0022  0.0086  0.0151  0.0216  0.0280  0.0345  0.0474
  0.0539  0.0604  0.0668  0.0733  0.0798  0.1056  0.1121  0.1509  0.1768  0.2026
  0.2220  0.2350  0.2414  0.2479  0.2608  0.2673  0.2738  0.2802  0.2867  0.2931
  0.2996  0.3061  0.3125  0.3190  0.3255  0.3319  0.3384  0.3449  0.3513  0.3578
  0.3643  0.3707  0.3772  0.3837  0.3901  0.3966  0.4031  0.4095  0.4160  0.4225
  0.4289  0.4354  0.4419  0.4677  0.4871  0.4936  0.5195  0.5583  0.6682  0.6940
  0.7522  0.7716  0.8298  1.4367
 -1.6651 -1.3986 -1.1873 -1.0450 -0.9785 -0.9822 -1.0244 -1.0388 -0.9608 -0.6399
 -0.5186 -0.4611 -0.4632 -0.5028 -0.5114 -0.5100 -0.4963 -0.4839 -0.4525 -0.4113
 -0.3382 -0.2151 -0.0980  0.0848  0.5838  0.7848  0.9081  0.9432  0.8908  0.7529
  0.5384  0.2688 -0.0151 -0.2491 -0.4187 -0.3892 -0.3205 -0.1562  0.1692  0.4745
  0.7103  0.8425  0.8734  0.8224  0.7348  0.6910  0.7210  0.7782  0.8040  0.7847
  0.7415  0.7141  0.7278  0.8593  0.9351  0.9524  0.9295  0.9200  0.8509  0.8156
  0.7424  0.7111  0.5439 -1.2791
   3  33   1    125      0      0      0   9.001E-20   0.000E+00
 -0.0178  0.1762  0.2085  0.2215  0.2279  0.2409  0.2473  0.2538  0.2603  0.2667
  0.2732  0.2797  0.2861  0.2926  0.2991  0.3055  0.3120  0.3185  0.3767  0.4025
  0.4543  0.6030  0.7646  0.7905  1.3174
 -0.3483 -0.3272 -0.2791 -0.2200 -0.1867  0.0667  0.3086  0.5692  0.7851  0.9220
